afghanistan,afraid,army,battle,combat,conflict,cyber,cybersecurity,enemies,enemy,fear,fears,fight,fights,force,fought,genocide,iran,iraq,isis,israel,jihad,korea,length,marine,marines,militant,military,missile,missiles,navy,nuclear,president,proxy,qaeda,russia,soldier,soldiers,soviet,struggle,taliban,terror,terrorism,terrorist,terrorists,threat,threaten,threatens,threats,trench,trenches,troop,troops,ussr,vietnam,war,warfare,wars,wartime,year
0.0,0.0,20.0,9.0,3.0,5.0,0.0,0.0,0.0,10.0,1.0,1.0,3.0,0.0,43.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20208.0,7.0,3.0,0.0,23.0,0.0,0.0,21.0,0.0,McKinley,0.0,0.0,6.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,93.0,1.0,0.0,0.0,1898.0
0.0,0.0,14.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15133.0,6.0,2.0,0.0,5.0,0.0,0.0,9.0,0.0,McKinley,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,35.0,1.0,1.0,0.0,1899.0
0.0,0.0,9.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19134.0,7.0,4.0,0.0,31.0,0.0,0.0,7.0,0.0,McKinley,0.0,0.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,9.0,9.0,0.0,0.0,51.0,1.0,1.0,0.0,1900.0
0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4427.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,Monroe,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1817.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4377.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Monroe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,1818.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4711.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Monroe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1819.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,Monroe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,2.0,0.0,1820.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5823.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,Monroe,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1821.0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4734.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,Monroe,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,2.0,0.0,1822.0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6382.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,Monroe,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,0.0,4.0,0.0,1823.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8418.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,Monroe,0.0,0.0,5.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,10.0,0.0,1824.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4455.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Nixon,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,2.0,0.0,1970.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nixon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,1971.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3967.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Nixon,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0,1.0,1972.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nixon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1973.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5154.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,Nixon,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,0.0,1.0,0.0,1974.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,11.0,1.0,0.0,1.0,5940.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Obama,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,2009.0
3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,6.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,2.0,7106.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,Obama,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,5.0,3.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,17.0,0.0,3.0,0.0,2010.0
1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,7.0,6940.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,Obama,0.0,4.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,2011.0
3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,7.0,1.0,0.0,4.0,3.0,4.0,1.0,0.0,1.0,6987.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,Obama,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,16.0,1.0,0.0,0.0,2012.0
4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,6467.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,Obama,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,3.0,7.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,0.0,0.0,1.0,2013.0
6.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,15.0,1.0,0.0,10.0,3.0,2.0,2.0,0.0,0.0,6778.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,Obama,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,2.0,5.0,2.0,8.0,3.0,1.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,2014.0
3.0,0.0,0.0,1.0,5.0,4.0,2.0,0.0,1.0,0.0,4.0,3.0,3.0,0.0,12.0,0.0,0.0,4.0,2.0,5.0,1.0,0.0,0.0,6727.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,Obama,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,7.0,5.0,8.0,3.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,13.0,0.0,1.0,0.0,2015.0
1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,5.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,5438.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,Obama,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,11.0,0.0,1.0,0.0,2016.0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9587.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,Pierce,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1853.0
0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10134.0,5.0,0.0,0.0,9.0,1.0,0.0,7.0,0.0,Pierce,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,32.0,0.0,0.0,0.0,1854.0
0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11610.0,2.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,Pierce,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,31.0,0.0,3.0,0.0,1855.0
0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10473.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,Pierce,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,1856.0
0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16112.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,Polk,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,35.0,0.0,1.0,0.0,1845.0
0.0,0.0,29.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18221.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Polk,0.0,0.0,0.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,89.0,1.0,0.0,0.0,1846.0
0.0,0.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16411.0,1.0,0.0,0.0,30.0,0.0,0.0,14.0,0.0,Polk,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,116.0,3.0,1.0,0.0,1847.0
0.0,0.0,22.0,5.0,0.0,4.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21290.0,4.0,1.0,0.0,13.0,0.0,0.0,19.0,0.0,Polk,0.0,0.0,2.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,85.0,0.0,0.0,0.0,1848.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5195.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,Reagan,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1982.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5572.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,Reagan,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1983.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4973.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,Reagan,0.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1984.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,5.0,Reagan,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,1985.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Reagan,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1986.0
3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3803.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Reagan,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1987.0
2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4855.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,Reagan,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,1.0,0.0,1988.0
0.0,0.0,20.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,11.0,1.0,18.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,19595.0,6.0,2.0,0.0,11.0,0.0,0.0,30.0,0.0,Roosevelt,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,3.0,0.0,1901.0
0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9756.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,Roosevelt,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,31.0,3.0,2.0,0.0,1902.0
0.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14876.0,4.0,1.0,0.0,4.0,0.0,0.0,8.0,0.0,Roosevelt,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,50.0,1.0,1.0,0.0,1903.0
0.0,1.0,14.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17406.0,4.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,Roosevelt,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,46.0,1.0,1.0,0.0,1904.0
0.0,0.0,20.0,7.0,0.0,5.0,0.0,0.0,1.0,4.0,1.0,0.0,7.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25033.0,4.0,0.0,0.0,8.0,0.0,0.0,21.0,0.0,Roosevelt,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,62.0,0.0,3.0,0.0,1905.0
0.0,0.0,15.0,5.0,3.0,5.0,0.0,0.0,2.0,1.0,7.0,0.0,5.0,0.0,19.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23575.0,2.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,Roosevelt,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,69.0,1.0,1.0,0.0,1906.0
0.0,0.0,36.0,17.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,18.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27382.0,2.0,1.0,0.0,3.0,0.0,0.0,31.0,0.0,Roosevelt,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,80.0,0.0,4.0,0.0,1907.0
