afghanistan,afraid,army,battle,combat,conflict,cyber,cybersecurity,enemies,enemy,fear,fears,fight,fights,force,fought,genocide,iran,iraq,isis,israel,jihad,korea,length,marine,marines,militant,military,missile,missiles,navy,nuclear,president,proxy,qaeda,russia,soldier,soldiers,soviet,struggle,taliban,terror,terrorism,terrorist,terrorists,threat,threaten,threatens,threats,trench,trenches,troop,troops,ussr,vietnam,war,warfare,wars,wartime,year
0.0,0.0,10.0,7.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19383.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,Roosevelt,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,1908.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roosevelt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1934.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roosevelt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1935.0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roosevelt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,2.0,0.0,1936.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roosevelt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1937.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4677.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Roosevelt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1938.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3736.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,Roosevelt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,1939.0
0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3170.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,Roosevelt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,6.0,0.0,1940.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3288.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,Roosevelt,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,25.0,1.0,4.0,1.0,1941.0
0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,6.0,8.0,1.0,0.0,18.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3470.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,Roosevelt,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,1.0,0.0,1942.0
0.0,0.0,2.0,9.0,2.0,1.0,0.0,0.0,3.0,6.0,3.0,1.0,16.0,0.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4533.0,3.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,Roosevelt,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,2.0,1.0,1943.0
0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3755.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,Roosevelt,0.0,0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,57.0,0.0,1.0,2.0,1944.0
0.0,0.0,20.0,11.0,3.0,2.0,0.0,0.0,11.0,10.0,0.0,0.0,20.0,0.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8124.0,2.0,2.0,0.0,10.0,0.0,0.0,8.0,0.0,Roosevelt,0.0,0.0,5.0,6.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,91.0,2.0,0.0,1.0,1945.0
0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13889.0,2.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,Taft,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,1909.0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6763.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,Taft,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1910.0
0.0,0.0,18.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23704.0,5.0,1.0,0.0,9.0,0.0,0.0,23.0,0.0,Taft,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,19.0,18.0,0.0,0.0,39.0,0.0,0.0,0.0,1911.0
0.0,0.0,31.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25150.0,8.0,5.0,0.0,8.0,0.0,0.0,23.0,0.0,Taft,0.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,59.0,1.0,4.0,0.0,1912.0
0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7619.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,Taylor,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,1849.0
0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,7.0,0.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27722.0,3.0,1.0,0.0,14.0,0.0,0.0,13.0,0.0,Truman,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,278.0,5.0,1.0,20.0,1946.0
0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6033.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,Truman,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,31.0,1.0,1.0,3.0,1947.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5091.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Truman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,0.0,1948.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Truman,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1949.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5126.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Truman,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,1950.0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3988.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,Truman,1.0,0.0,5.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1.0,1951.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,14.0,1.0,18.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,11.0,5334.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,Truman,0.0,0.0,0.0,4.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1952.0
0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,2.0,0.0,25.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,7.0,9599.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,Truman,0.0,0.0,2.0,0.0,0.0,35.0,4.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,2.0,1953.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,5.0,1.0,10.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5036.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,Trump,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,2017.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,0.0,4.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,7.0,5190.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,6.0,Trump,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,8.0,6.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2018.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8240.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,Tyler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1841.0
0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8401.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,Tyler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,0.0,1.0,0.0,1842.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8026.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,Tyler,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,2.0,0.0,1843.0
0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9309.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,Tyler,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,27.0,1.0,0.0,0.0,1844.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1791.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,1792.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,1793.0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2915.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Washington,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1794.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1795.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2867.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,0.0,1.0,0.0,1796.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3552.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1913.0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4533.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,Wilson,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1914.0
0.0,0.0,8.0,14.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7686.0,18.0,15.0,0.0,3.0,0.0,0.0,10.0,0.0,Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1915.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1916.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3913.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Wilson,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,1917.0
0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5465.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,Wilson,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,1918.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wilson,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1919.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1920.0
